YardiResidentDto,YardiResidentDto.PropertyId,YardiResidentDto.UnitCode,YardiResidentDto.ResidentNum,YardiResidentDto.PrimaryResidentNumber,YardiResidentDto.FirstName,YardiResidentDto.LastName,YardiResidentDto.Email,YardiResidentDto.CellPhone,YardiResidentDto.HomePhone,YardiResidentDto.OfficePhone,YardiResidentDto.Mobile1,YardiResidentDto.Mobile2,YardiResidentDto.Status,YardiResidentDto.LeaseFromDate,YardiResidentDto.LeaseToDate,YardiResidentDto.MoveInDate,YardiResidentDto.MoveOutDate,YardiResidentDto.NoticeDate,YardiResidentDto.AvailableDate
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,1101,t0120307,t0120307,Sirap,testing,sirap1906@testing.com,"","",2222222222,"","",Past,6/18/2024,6/17/2025,6/18/2024,8/13/2024,8/13/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,1105,t0129124,t0129124,Ying,Yi,yi@gmail.com,"","",5555551234,"","",Past,3/20/2024,3/19/2025,3/20/2024,11/18/2024,11/18/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,1105,r0064898,t0129124,Yung,Yu,yu@gmail.com,"","",5555551234,"","",Past,3/20/2024,3/19/2025,3/20/2024,3/21/2024,11/18/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,1109,t0150082,t0150082,test,rommmate,"","","","","","",Past,3/24/2024,3/23/2025,3/24/2024,5/19/2025,5/19/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,1109,r0067811,t0150082,Hakim,Wong,hakim@gmail.com,"","",5555551234,"","",Past,3/24/2024,3/23/2025,3/24/2024,4/1/2024,5/19/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0118087,t0118087,GreenTea,Chi,greenteacc@mail.com,"","","","","",Past,7/10/2024,7/9/2025,7/10/2024,7/11/2024,7/10/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0067158,t0118087,Lemon,Chi,lemonchi@mail.com,"","","","","",Past,7/10/2024,7/9/2025,7/10/2024,7/11/2024,7/10/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0120322,t0120322,Weendy,Chi,"","","","","","",Past,8/13/2024,8/12/2025,8/13/2024,8/14/2024,8/14/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0067805,t0120322,Meowy,Chi,meowy@mail.com,"","","","","",Past,8/13/2024,8/12/2025,8/13/2024,8/14/2024,8/14/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0120323,t0120323,Meowy,Chi,meowy@mail.com,"","","","","",Past,8/13/2024,8/12/2025,8/13/2024,8/16/2024,8/15/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0067806,t0120323,Weendy,Chi,"","","","","","",Past,8/13/2024,8/12/2025,8/13/2024,8/14/2024,8/15/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121444,t0121444,Jannie,Gim,janniegim@mail.com,"","",0909090909,"","",Past,8/28/2024,8/27/2025,8/28/2024,8/28/2024,8/28/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068334,t0121444,Gennie,Gim,genniegim@mail.com,7777777777,9999999999,3333333333,"","",Past,8/28/2024,8/27/2025,8/28/2024,8/28/2024,8/28/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121541,t0121541,Teng,Gim,tenggim@mail.com,"","","","","",Past,8/29/2024,8/28/2025,8/29/2024,8/29/2024,8/29/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068337,t0121541,Heng,Gim,"","","","","","",Past,8/29/2024,8/28/2025,8/29/2024,8/29/2024,8/29/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121550,t0121550,Watermelon,Gim,"","","","","","",Past,8/29/2024,8/28/2025,8/29/2024,8/29/2024,8/29/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068341,t0121550,Melon,Gim,melonnnnlo@mail.com,7777777777,"","","","",Past,8/29/2024,8/28/2025,8/29/2024,8/29/2024,8/29/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121603,t0121603,Ponny,Gim,ponnygim@mail.com,"","","","","",Past,8/29/2024,8/28/2025,8/29/2024,8/30/2024,8/30/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068367,t0121603,Monny,Gim,monnygim@mail.com,2311249839,"","","","",Past,8/29/2024,8/28/2025,8/29/2024,8/30/2024,8/30/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121620,t0121620,Minnie,Gim,minniegim@mail.com,"","","","","",Past,8/30/2024,8/29/2025,8/30/2024,8/30/2024,8/30/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121631,t0121631,Noami,Gim,noamigim@mail.com,"","","","","",Past,8/28/2024,8/27/2025,8/30/2024,8/30/2024,8/30/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068386,t0121631,Kyomi,Gim,kyomigim@mail.com,1231231234,9999999999,3333333333,"","",Past,8/28/2024,8/27/2025,8/30/2024,8/30/2024,8/30/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121647,t0121647,Windy,Gim,windygimm@mail.com,"","","","","",Past,8/30/2024,8/29/2025,8/30/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068393,t0121647,Cindy,gim,cindygim@mail.com,"",1212121212,"","","",Past,8/30/2024,8/29/2025,8/30/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121650,t0121650,Cindy,gim,cindygim@mail.com,"",1212121212,"","","",Past,8/30/2024,8/29/2025,8/30/2024,8/31/2024,8/30/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068395,t0121650,Windy,Gim,windygimm@mail.com,"","","","","",Past,8/30/2024,8/29/2025,8/30/2024,8/31/2024,8/30/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121658,t0121658,Aloha,Gim,alohagim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068397,t0121658,Bonjour,Gim,bonjourgim@mail.com,8282829382,9999999999,"","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121661,t0121661,Cecil,Gim,cecilgim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068402,t0121661,Roman,Gim,romangim@mail.com,8299387123,9999999999,"","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121663,t0121663,Ponce,Gim,poncegom@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068404,t0121663,Anthony,Gim,anthonygim@mail.com,8299387123,"","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121665,t0121665,Parker,Gim,parkergim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068406,t0121665,Jackie,Gim,jackiegim@mail.com,8282829382,"","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121680,t0121680,Penang,Gim,penanggim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068408,t0121680,Perak,Gim,perakgim@mail.com,1231231234,"","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121682,t0121682,Woon,Gim,woongim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068410,t0121682,Deen,Gim,deengim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121684,t0121684,Vendi,Gim,vendigim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068412,t0121684,Bendi,Gim,bendigim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121686,t0121686,Gloo,Gim,gloogim@mail.com,"","",2222222222,"","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068414,t0121686,Selena,Gim,selenagim@mail.com,2434343434,"","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121688,t0121688,Kagura,Gim,kaguragim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068416,t0121688,Hanabi,Gim,hanabigim@mail.com,2673848392,"","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121691,t0121691,Kim,Gim,kimgim@mail.com,"","","","","",Past,8/30/2024,8/29/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068419,t0121691,Chi,Gim,chigim@mail.com,8299387123,"","","","",Past,8/30/2024,8/29/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121693,t0121693,Kim,Gim,kimgim@mail.com,"","","","","",Past,8/31/2024,8/30/2025,8/31/2024,8/31/2024,8/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121808,t0121808,Betty,Gim,bettygim@mail.com,"",2222222222,"","","",Past,9/2/2024,9/1/2025,9/2/2024,9/2/2024,9/2/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068438,t0121808,Grelly,Gim,grellygim@mail.com,"","","","","",Past,9/2/2024,9/1/2025,9/2/2024,9/2/2024,9/2/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121916,t0121916,Tina,Gim,tinagim@mail.com,"","","","","",Past,9/2/2024,9/1/2025,9/2/2024,9/2/2024,9/2/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068469,t0121916,Rina,Gim,rinagim@mail.com,2673848392,"","","","",Past,9/2/2024,9/1/2025,9/2/2024,9/2/2024,9/2/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0121917,t0121917,Epf,Gim,epfgim@mail.com,"","","","","",Past,9/2/2024,9/1/2025,9/2/2024,9/13/2024,9/13/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0068472,t0121917,Tze,Gim,tzegim@mail.com,2434343434,"","","","",Past,9/2/2024,9/1/2025,9/2/2024,9/13/2024,9/13/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0122929,t0122929,Yuna,Jum,yunajum@gmail.com,"","","","","",Past,9/16/2024,9/15/2025,9/16/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0122938,t0122938,Jalon,Jum,jalon@mail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0124959,t0124959,Yelah,Jum,yelahjum@gmail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,10/10/2024,10/10/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0069082,t0124959,Wahah,Jum,wahahjum@mail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,10/10/2024,10/10/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0069083,t0124959,Wahah2,Jum,wahahjum2@mail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,10/10/2024,10/10/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0124966,t0124966,Julie,Malone,juliemalone@mail.com,"","","","","",Past,10/12/2024,10/11/2025,10/12/2024,10/12/2024,10/12/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0069091,t0124966,Alice,Carl,alicecarl@mail.com,"","","","","",Past,10/12/2024,10/11/2025,10/12/2024,10/12/2024,10/12/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0069090,t0124966,Berlice,Carl,berlicecarl@mail.com,"","","","","",Past,10/12/2024,10/11/2025,10/12/2024,10/12/2024,10/12/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0126142,t0126142,Tze,Jum,tzejum2@gmail.com,"","","","","",Past,10/16/2024,10/15/2025,10/16/2024,10/31/2024,10/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0069308,t0126142,"Roommate test",Jum,roomamte124@mail.com,"","","","","",Past,10/16/2024,10/15/2025,10/16/2024,10/31/2024,10/31/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,t0128494,t0128494,"Roommate test",Jum,roomamte124@mail.com,"","","","","",Past,10/16/2024,10/15/2025,10/16/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0069559,t0128494,Tze,Jum,tzejum2@gmail.com,"","","","","",Past,10/16/2024,10/15/2025,10/16/2024,10/31/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,112,r0069728,t0128494,Felicity,Saunders,felicity.saunders74@wmail.com,9999999999,9999999999,9999999999,"","",Past,10/16/2024,10/15/2025,11/21/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,t0120339,t0120339,Dolly,Chi,dollychi@mail.com,"","","","","",Past,8/11/2024,8/10/2025,8/11/2024,8/13/2024,8/12/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,r0067808,t0120339,Jolly,Chi,jollychi@mail.com,"","","","","",Past,8/11/2024,8/10/2025,8/11/2024,8/13/2024,8/12/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,t0121594,t0121594,Cannie,gim,canniegim@mail.com,"","","","","",Past,8/28/2024,8/27/2025,8/28/2024,8/29/2024,8/29/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,r0068364,t0121594,Hannie,Gim,hanniegim@mail.com,8299387123,"","","","",Past,8/28/2024,8/27/2025,8/28/2024,8/29/2024,8/29/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,t0122253,t0122253,Vase,Gim,"","","","","","",Past,9/6/2024,9/5/2025,9/6/2024,9/7/2024,9/7/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,t0122755,t0122755,Yong,Gim,yonggim@mail.com,"","","","","",Past,9/17/2024,9/16/2025,9/17/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,t0122783,t0122783,Yuna,Jum,yunajum@gmail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,r0068715,t0122783,Yenna,Jum,yennajum@mail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,t0123011,t0123011,Yenna,Jum,yennajum@mail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,r0068716,t0123011,Yuna,Jum,yunajum@gmail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,r0068717,t0123011,Roar,Jum,roarjum@mail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,t0123015,t0123015,Roar,Jum,roarjum@mail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,9/21/2024,9/21/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,r0068718,t0123015,Yenna,Jum,yennajum@mail.com,"","","","","",Past,9/20/2024,9/19/2025,9/20/2024,9/20/2024,9/21/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,t0123546,t0123546,Yuna,Jum,yunajum@gmail.com,"","","","","",Past,9/17/2024,9/16/2025,9/21/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,113,r0068854,t0123546,Tweety,Jum,tweetyjum@mail.com,"","","","","",Past,9/17/2024,9/16/2025,9/21/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,114,t0123617,t0123617,u219,PrimaryResident,"","","","","","",Past,4/23/2024,4/22/2025,4/23/2024,9/23/2024,9/23/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,114,r0068857,t0123617,test,rooomate,"","","","","","",Past,4/23/2024,4/22/2025,4/23/2024,9/23/2024,9/23/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,114,t0116084,t0116084,lessen,newResident,"","","","","","",Past,11/1/2024,10/31/2025,11/1/2024,1/15/2025,1/15/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,114,t0134403,t0134403,Harman,Jum,"","","","","","",Past,1/15/2025,1/14/2026,1/15/2025,1/15/2025,1/15/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,114,r0071182,t0134403,Julie,Jum,julie902@mail.com,"","","","","",Past,1/15/2025,1/14/2026,1/15/2025,1/14/2025,1/15/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,119,t0109887,t0109887,Susan,Jones,"","","","","","",Past,2/21/2024,2/20/2025,2/21/2024,11/20/2024,11/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,119,r0063977,t0109887,Matt,Jones,"","","","","","",Past,2/21/2024,2/20/2025,2/21/2024,11/20/2024,11/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0119440,t0119440,Nami,Doe,nami-doe2@gmail.com,"",1234567891,1234567891,"","",Past,8/4/2024,8/3/2025,8/4/2024,8/4/2024,8/4/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0067526,t0119440,Junior,Doe,juniro-doe@gmail.com,1111111111,"","","","",Past,8/4/2024,8/3/2025,8/5/2024,8/4/2024,8/4/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0067527,t0119440,Dendi,Doe,dendi@gmail.com,"","","","","",Past,8/4/2024,8/3/2025,8/4/2024,8/4/2024,8/4/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0067528,t0119440,Bandi,Doe,banditdoe22@gmail.com,"","","","","",Past,8/4/2024,8/3/2025,8/4/2024,8/4/2024,8/4/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0119493,t0119493,Junior,Doe,juniro-doe@gmail.com,"","","","","",Past,8/4/2024,8/3/2025,8/4/2024,9/15/2024,9/15/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0067529,t0119493,Bandi,Doe,banditdoe22@gmail.com,"","","","","",Past,8/4/2024,8/3/2025,8/4/2024,9/15/2024,9/15/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0067530,t0119493,Nami,Doe,nami-doe2@gmail.com,"",1234567891,1234567891,"","",Past,8/4/2024,8/3/2025,8/4/2024,8/4/2024,9/15/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0122936,t0122936,Rena,Jum,renajum@gmail.com,"","","","","",Past,9/16/2024,9/15/2025,9/16/2024,9/17/2024,9/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0122941,t0122941,Shuen,Jum,shuenjum@gmail.com,"","","","","",Past,9/17/2024,9/16/2025,9/17/2024,9/17/2024,9/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0122955,t0122955,Yelah,Jum,yelahjum@gmail.com,"","","","","",Past,9/17/2024,9/29/2024,9/17/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0068705,t0122955,Wahah,Jum,wahahjum@mail.com,"","","","","",Past,9/17/2024,9/29/2024,9/17/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0068706,t0122955,Wahah2,Jum,wahahjum2@mail.com,"","","","","",Past,9/17/2024,9/29/2024,9/17/2024,9/20/2024,9/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0126119,t0126119,Master,Jum,"","","","","","",Past,10/24/2024,10/23/2025,10/24/2024,10/26/2024,10/26/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0069307,t0126119,Bowie,Jum,bowiejum@mail.com,"","","","","",Past,10/24/2024,10/23/2025,10/24/2024,10/26/2024,10/26/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0126154,t0126154,Bowie,Jum,bowiejum@mail.com,"","","","","",Past,10/24/2024,10/23/2025,10/24/2024,10/26/2024,10/26/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0069309,t0126154,Master,Jum,"","","","","","",Past,10/24/2024,10/23/2025,10/24/2024,10/26/2024,10/26/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0069311,t0126154,"the rooma",Jum,romma2438@mail.com,"","","","","",Past,10/24/2024,10/23/2025,10/24/2024,10/26/2024,10/26/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0126396,t0126396,Rendy,Jum,"","","","","","",Past,10/26/2024,10/25/2025,10/26/2024,10/26/2024,10/26/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0069319,t0126396,Mate2,Jum,matejum@mail.com,"","","","","",Past,10/26/2024,10/25/2025,10/26/2024,10/26/2024,10/26/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0069320,t0126396,Ikon,carl,ikon12@mail.com,"","","","","",Past,10/26/2024,10/25/2025,10/26/2024,10/26/2024,10/26/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0126397,t0126397,Olive,Jum,olivejum12@mail.com,"","","","","",Past,10/26/2024,12/31/2025,10/26/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0069321,t0126397,Omega,jum,testing16723@mail.com,"","","","","",Past,10/26/2024,12/31/2025,10/26/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0128785,t0128785,Rins,Jum,"","","","","","",Past,11/23/2024,11/22/2025,11/20/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0129090,t0129090,Pancake,Jum,pancakeeee12@gmail.com,"","","","","",Past,11/21/2024,11/20/2025,11/21/2024,11/23/2024,11/22/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0069674,t0129090,Orangejuice,jum,orangeeee2311@mail.com,"","","","","",Past,11/21/2024,11/20/2025,11/21/2024,11/23/2024,11/22/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,121,t0111895,t0111895,Kenny,Roger,kenny@gmail.com,"","",5555551234,"","",Past,3/20/2024,3/19/2025,3/20/2024,11/24/2024,11/24/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,121,r0069673,t0111895,yammm,jum,yammm@mail.com,"","","","","",Past,3/20/2024,3/19/2025,3/20/2024,11/24/2024,11/24/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,122,t0115756,t0115756,PlayStation,Two,playstation2@gmail.com,"","","","","",Past,6/4/2024,6/3/2025,6/4/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,122,r0066580,t0115756,PlayStation,Three,playstation3@gmail.com,"","","","","",Past,6/4/2024,6/3/2025,6/4/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,122,r0066581,t0115756,PlayStation,One,playstationone@gmail.com,"",1234567891,1234567891,"","",Past,6/4/2024,6/3/2025,6/4/2024,6/5/2024,11/20/2024,""
